game,scene_id,scene,seq,speaker,speaker_canon,type,register,register_source,p_narration,n_words,text_sha1
Blood Omen 2,5,Chapter 4: The Upper City,343,Bishop,Bishop,speech,dialogue,model,0.0643,28,ad23d1a05bd7
Blood Omen 2,5,Chapter 4: The Upper City,344,,,action,,,,10,e043857e15f6
Blood Omen 2,6,Chapter 5: The Sarafan Keep,345,,,action,,,,12,977edbf8df1d
Blood Omen 2,6,Chapter 5: The Sarafan Keep,346,,,action,,,,12,867b46b3cab3
Blood Omen 2,6,Chapter 5: The Sarafan Keep,347,Vorador,Vorador,speech,dialogue,constraint,,15,e5897f7334ef
Blood Omen 2,6,Chapter 5: The Sarafan Keep,348,Kain,Kain,speech,dialogue,none,,2,a30480700a8f
Blood Omen 2,6,Chapter 5: The Sarafan Keep,349,Vorador,Vorador,speech,dialogue,constraint,,16,6e861463efb8
Blood Omen 2,6,Chapter 5: The Sarafan Keep,350,Kain,Kain,speech,dialogue,none,,5,4919c718a385
Blood Omen 2,6,Chapter 5: The Sarafan Keep,351,Vorador,Vorador,speech,dialogue,model,0.0561,23,190a0f9ed367
Blood Omen 2,6,Chapter 5: The Sarafan Keep,352,Kain,Kain,speech,dialogue,none,,8,ffd7b3451c99
Blood Omen 2,6,Chapter 5: The Sarafan Keep,353,Vorador,Vorador,speech,dialogue,model,0.0819,30,5902e598b075
Blood Omen 2,6,Chapter 5: The Sarafan Keep,354,Kain,Kain,speech,dialogue,none,,8,aaa27ac9ed68
Blood Omen 2,6,Chapter 5: The Sarafan Keep,355,Vorador,Vorador,speech,dialogue,model,0.1419,38,90e0a4aafa06
Blood Omen 2,6,Chapter 5: The Sarafan Keep,356,Kain,Kain,speech,narration,explicit_paren,,37,c0e2e81989da
Blood Omen 2,6,Chapter 5: The Sarafan Keep,357,Vorador,Vorador,speech,dialogue,model,0.1568,7,27eb965dd155
Blood Omen 2,6,Chapter 5: The Sarafan Keep,358,,,action,,,,14,c94be0095eab
Blood Omen 2,6,Chapter 5: The Sarafan Keep,359,Woman,Woman,speech,dialogue,model,0.0386,2,2c9faac89019
Blood Omen 2,6,Chapter 5: The Sarafan Keep,360,Kain,Kain,speech,dialogue,none,,11,a4271d4412ca
Blood Omen 2,6,Chapter 5: The Sarafan Keep,361,Woman,Woman,speech,dialogue,model,0.0258,17,930bf22b9ab5
Blood Omen 2,6,Chapter 5: The Sarafan Keep,362,Kain,Kain,speech,dialogue,none,,3,35339a74d29e
Blood Omen 2,6,Chapter 5: The Sarafan Keep,363,Woman,Woman,speech,dialogue,model,0.0181,12,039f50701eb4
Blood Omen 2,6,Chapter 5: The Sarafan Keep,364,Kain,Kain,speech,dialogue,none,,8,3a97d174d7ba
Blood Omen 2,6,Chapter 5: The Sarafan Keep,365,Woman,Woman,speech,dialogue,model,0.0508,20,0f8cbc546914
Blood Omen 2,6,Chapter 5: The Sarafan Keep,366,Kain,Kain,speech,dialogue,none,,5,63a08cfe156b
Blood Omen 2,6,Chapter 5: The Sarafan Keep,367,Woman,Woman,speech,dialogue,constraint,,12,1d93b0555cfe
Blood Omen 2,6,Chapter 5: The Sarafan Keep,368,Kain,Kain,speech,dialogue,none,,2,cdeb05dd9043
Blood Omen 2,6,Chapter 5: The Sarafan Keep,369,Woman,Woman,speech,dialogue,constraint,,16,7a01e6202a23
Blood Omen 2,6,Chapter 5: The Sarafan Keep,370,Kain,Kain,speech,dialogue,none,,15,f80591b97ade
Blood Omen 2,6,Chapter 5: The Sarafan Keep,371,Woman,Woman,speech,dialogue,model,0.0439,22,23cad43116d5
Blood Omen 2,6,Chapter 5: The Sarafan Keep,372,,,action,,,,12,55978baea9e3
Blood Omen 2,6,Chapter 5: The Sarafan Keep,373,Kain,Kain,speech,dialogue,none,,7,826b80df62e8
Blood Omen 2,6,Chapter 5: The Sarafan Keep,374,Woman,Woman,speech,dialogue,model,0.1833,50,9cefee7450f9
Blood Omen 2,6,Chapter 5: The Sarafan Keep,375,Kain,Kain,speech,dialogue,none,,5,5dfed5e2021a
Blood Omen 2,6,Chapter 5: The Sarafan Keep,376,Woman,Woman,speech,dialogue,constraint,,16,c3a006249456
Blood Omen 2,6,Chapter 5: The Sarafan Keep,377,,,action,,,,13,44a4c18d5b00
Blood Omen 2,6,Chapter 5: The Sarafan Keep,378,Glyph Knight,Glyph Knight,speech,dialogue,model,0.0310,15,cbc7f1ccf5e4
Blood Omen 2,6,Chapter 5: The Sarafan Keep,379,Sarafan Guards,Sarafan Guards,speech,dialogue,model,0.0278,2,3d1e272cd2a8
Blood Omen 2,6,Chapter 5: The Sarafan Keep,380,Glyph Knight,Glyph Knight,speech,dialogue,model,0.1715,6,cb5f577bff31
Blood Omen 2,6,Chapter 5: The Sarafan Keep,381,,,action,,,,15,c6784920e9d6
Blood Omen 2,6,Chapter 5: The Sarafan Keep,382,Umah,Umah,speech,dialogue,model,0.0317,17,eaf1a9eb5fe0
Blood Omen 2,6,Chapter 5: The Sarafan Keep,383,Kain,Kain,speech,dialogue,none,,5,0a292ab5e28e
Blood Omen 2,6,Chapter 5: The Sarafan Keep,384,,,action,,,,12,eee9cbdc8bcc
Blood Omen 2,6,Chapter 5: The Sarafan Keep,385,Umah,Umah,speech,dialogue,constraint,,16,9685738921a0
Blood Omen 2,6,Chapter 5: The Sarafan Keep,386,Kain,Kain,speech,dialogue,none,,18,cc959535fdf9
Blood Omen 2,6,Chapter 5: The Sarafan Keep,387,Umah,Umah,speech,dialogue,model,0.0173,14,2d8ffd3230be
Blood Omen 2,6,Chapter 5: The Sarafan Keep,388,Kain,Kain,speech,dialogue,none,,9,f2ace77bd78e
Blood Omen 2,6,Chapter 5: The Sarafan Keep,389,Umah,Umah,speech,dialogue,model,0.1429,6,c29c0d0298f0
Blood Omen 2,6,Chapter 5: The Sarafan Keep,390,Kain,Kain,speech,dialogue,none,,6,94c6d2cabe04
Blood Omen 2,6,Chapter 5: The Sarafan Keep,391,Umah,Umah,speech,dialogue,model,0.0043,6,d9988496cbf8
Blood Omen 2,6,Chapter 5: The Sarafan Keep,392,Kain,Kain,speech,dialogue,none,,6,3f03fd04309d
Blood Omen 2,6,Chapter 5: The Sarafan Keep,393,,,action,,,,11,ae9611525a40
Blood Omen 2,6,Chapter 5: The Sarafan Keep,394,Kain,Kain,speech,dialogue,none,,2,7d77d6db608b
Blood Omen 2,6,Chapter 5: The Sarafan Keep,395,Umah,Umah,speech,dialogue,constraint,0.7524,26,4ae74420dc4c
Blood Omen 2,6,Chapter 5: The Sarafan Keep,396,,,action,,,,13,94b45b95daf2
Blood Omen 2,6,Chapter 5: The Sarafan Keep,397,,,action,,,,2,acd7377db351
Blood Omen 2,6,Chapter 5: The Sarafan Keep,398,Kain,Kain,speech,dialogue,none,,2,6a1950c7d79b
Blood Omen 2,6,Chapter 5: The Sarafan Keep,399,Sarafan Lord,Sarafan Lord,speech,dialogue,constraint,,14,26f50fe89acc
Blood Omen 2,6,Chapter 5: The Sarafan Keep,400,,,action,,,,12,1fcaa98ccf99
Blood Omen 2,6,Chapter 5: The Sarafan Keep,401,Kain,Kain,speech,narration,explicit_paren,,19,a14c80f39e3b
Blood Omen 2,6,Chapter 5: The Sarafan Keep,402,Sarafan Lord,Sarafan Lord,speech,dialogue,model,0.0219,3,dd8082be77e9
Blood Omen 2,6,Chapter 5: The Sarafan Keep,403,Kain,Kain,speech,dialogue,none,,3,1ffbc9403c4d
Blood Omen 2,6,Chapter 5: The Sarafan Keep,404,Sarafan Lord,Sarafan Lord,speech,dialogue,model,0.1517,29,6da83958d984
Blood Omen 2,6,Chapter 5: The Sarafan Keep,405,Kain,Kain,speech,dialogue,none,,6,2e99d4a1ce50
Blood Omen 2,6,Chapter 5: The Sarafan Keep,406,Sarafan Lord,Sarafan Lord,speech,dialogue,model,0.1321,34,c293ca6db10d
Blood Omen 2,6,Chapter 5: The Sarafan Keep,407,,,action,,,,5,c4953d863bd7
Blood Omen 2,6,Chapter 5: The Sarafan Keep,408,Kain,Kain,speech,dialogue,none,,2,6840651a16cb
Blood Omen 2,6,Chapter 5: The Sarafan Keep,409,,,action,,,,13,992779cae013
Blood Omen 2,6,Chapter 5: The Sarafan Keep,410,Umah,Umah,speech,dialogue,model,0.0278,2,e73651be0343
Blood Omen 2,6,Chapter 5: The Sarafan Keep,411,Sarafan Lord,Sarafan Lord,speech,dialogue,model,0.0222,16,da68cd7f6100
Blood Omen 2,6,Chapter 5: The Sarafan Keep,412,Umah,Umah,speech,dialogue,model,0.0498,26,dd1cf6dfdd47
Blood Omen 2,6,Chapter 5: The Sarafan Keep,413,,,action,,,,4,e80239dab946
Blood Omen 2,6,Chapter 5: The Sarafan Keep,414,Kain,Kain,speech,dialogue,none,,9,a2bcb58168ba
Blood Omen 2,6,Chapter 5: The Sarafan Keep,415,,,action,,,,12,b837aea41a2b
Blood Omen 2,6,Chapter 5: The Sarafan Keep,416,Sarafan Lord,Sarafan Lord,speech,dialogue,model,0.0335,20,e85ebd515b98
Blood Omen 2,6,Chapter 5: The Sarafan Keep,417,,,action,,,,14,60ed2a1d873d
Blood Omen 2,6,Chapter 5: The Sarafan Keep,418,Vorador,Vorador,speech,dialogue,model,0.0090,10,e2e339e97ca4
Blood Omen 2,6,Chapter 5: The Sarafan Keep,419,Kain,Kain,speech,dialogue,none,,13,4fbe78fa04ba
Blood Omen 2,6,Chapter 5: The Sarafan Keep,420,Vorador,Vorador,speech,dialogue,model,0.1021,3,1729d06203e2
Blood Omen 2,6,Chapter 5: The Sarafan Keep,421,Umah,Umah,speech,dialogue,model,0.0292,15,928fecd8d7c4
Blood Omen 2,6,Chapter 5: The Sarafan Keep,422,Vorador,Vorador,speech,dialogue,model,0.0080,10,7aa2334b9e76
Blood Omen 2,6,Chapter 5: The Sarafan Keep,423,Umah,Umah,speech,dialogue,constraint,0.9794,73,aaa1a750d549
Blood Omen 2,6,Chapter 5: The Sarafan Keep,424,Vorador,Vorador,speech,dialogue,model,0.0913,5,8593a34eb560
Blood Omen 2,6,Chapter 5: The Sarafan Keep,425,Kain,Kain,speech,dialogue,none,,5,69a361078d5b
Blood Omen 2,6,Chapter 5: The Sarafan Keep,426,Vorador,Vorador,speech,dialogue,constraint,0.9215,46,1eddf6713808
Blood Omen 2,6,Chapter 5: The Sarafan Keep,427,Kain,Kain,speech,dialogue,none,,4,170b1835a590
Blood Omen 2,6,Chapter 5: The Sarafan Keep,428,Vorador,Vorador,speech,dialogue,constraint,,12,2a6c08d97b3e
Blood Omen 2,6,Chapter 5: The Sarafan Keep,429,Kain,Kain,speech,dialogue,none,,14,a4cafe909a30
Blood Omen 2,6,Chapter 5: The Sarafan Keep,430,Vorador,Vorador,speech,dialogue,model,0.0711,24,c3805208eb42
Blood Omen 2,6,Chapter 5: The Sarafan Keep,431,Kain,Kain,speech,dialogue,none,,1,cad969b834c2
Blood Omen 2,6,Chapter 5: The Sarafan Keep,432,Umah,Umah,speech,dialogue,model,0.1079,29,c242ab85c908
Blood Omen 2,6,Chapter 5: The Sarafan Keep,433,Kain,Kain,speech,dialogue,none,,30,27b5d8eec936
Blood Omen 2,6,Chapter 5: The Sarafan Keep,434,Vorador,Vorador,speech,dialogue,model,0.0209,15,3848b2682cdd
Blood Omen 2,6,Chapter 5: The Sarafan Keep,435,Kain,Kain,speech,dialogue,none,,16,00abdf0c227f
Blood Omen 2,6,Chapter 5: The Sarafan Keep,436,Vorador,Vorador,speech,dialogue,model,0.1781,43,ea0c7a7ab9ba
Blood Omen 2,6,Chapter 5: The Sarafan Keep,437,Umah,Umah,speech,dialogue,constraint,,18,1aeb32e00e29
Blood Omen 2,6,Chapter 5: The Sarafan Keep,438,Kain,Kain,speech,dialogue,none,,12,d09ac0b2b046
Blood Omen 2,7,Chapter 6: The Industrial Quarter,439,,,action,,,,10,059d919c0251
Blood Omen 2,7,Chapter 6: The Industrial Quarter,440,Kain,Kain,speech,narration,explicit_paren,,45,68932ba12ebc
Blood Omen 2,7,Chapter 6: The Industrial Quarter,441,,,action,,,,13,07b5676e7d6d
Blood Omen 2,7,Chapter 6: The Industrial Quarter,442,,,action,,,,6,ba7a7b43b3fb
Blood Omen 2,7,Chapter 6: The Industrial Quarter,443,,,action,,,,12,55ae1e0f2ca5
Blood Omen 2,7,Chapter 6: The Industrial Quarter,444,Vorador,Vorador,speech,dialogue,model,0.1896,45,4f5ec3daf758
Blood Omen 2,7,Chapter 6: The Industrial Quarter,445,Kain,Kain,speech,dialogue,none,,7,04aaa4a14afa
Blood Omen 2,7,Chapter 6: The Industrial Quarter,446,Vorador,Vorador,speech,dialogue,model,0.0524,23,e49e4dde49d5
Blood Omen 2,7,Chapter 6: The Industrial Quarter,447,Kain,Kain,speech,narration,explicit_paren,,42,e25c9b7b3fda
Blood Omen 2,7,Chapter 6: The Industrial Quarter,448,,,action,,,,14,2d391cc48a6e
Blood Omen 2,7,Chapter 6: The Industrial Quarter,449,Guard 1,Guard 1,speech,dialogue,model,0.1165,5,682ceda9e6cc
Blood Omen 2,7,Chapter 6: The Industrial Quarter,450,,,action,,,,14,3b9e5bef2634
Blood Omen 2,7,Chapter 6: The Industrial Quarter,451,Guard 2,Guard 2,speech,dialogue,model,0.2844,9,4089833119be
Blood Omen 2,7,Chapter 6: The Industrial Quarter,452,Guard 1,Guard 1,speech,dialogue,constraint,0.7225,22,18beede36db9
Blood Omen 2,7,Chapter 6: The Industrial Quarter,453,,,action,,,,13,ecd14f2db4d0
Blood Omen 2,7,Chapter 6: The Industrial Quarter,454,Glyph Guard,Glyph Guard,speech,dialogue,model,0.2835,8,f55588048997
Blood Omen 2,7,Chapter 6: The Industrial Quarter,455,Sebastian,Sebastian,speech,dialogue,constraint,0.8622,33,9673ae10a14b
Blood Omen 2,7,Chapter 6: The Industrial Quarter,456,Glyph Guard,Glyph Guard,speech,dialogue,model,0.0461,4,36133102f8e9
Blood Omen 2,7,Chapter 6: The Industrial Quarter,457,Sebastian,Sebastian,speech,dialogue,model,0.0842,29,d2420470b7df
Blood Omen 2,7,Chapter 6: The Industrial Quarter,458,,,action,,,,11,f74e80f55ff3
Blood Omen 2,7,Chapter 6: The Industrial Quarter,459,Sebastian,Sebastian,speech,dialogue,model,0.2730,8,34e4d05d735e
Blood Omen 2,7,Chapter 6: The Industrial Quarter,460,Kain,Kain,speech,narration,explicit_paren,,22,bcfda11b193b
Blood Omen 2,7,Chapter 6: The Industrial Quarter,461,Kain,Kain,speech,dialogue,explicit_paren,,9,eccc817ff94b
Blood Omen 2,7,Chapter 6: The Industrial Quarter,462,Sebastian,Sebastian,speech,dialogue,model,0.0568,23,d729e59f7bd0
Blood Omen 2,7,Chapter 6: The Industrial Quarter,463,Kain,Kain,speech,dialogue,none,,42,a14e9012a664
Blood Omen 2,7,Chapter 6: The Industrial Quarter,464,Sebastian,Sebastian,speech,dialogue,model,0.0617,22,0bd48e6a1625
Blood Omen 2,7,Chapter 6: The Industrial Quarter,465,Kain,Kain,speech,dialogue,none,,4,0b0981a1a73e
Blood Omen 2,7,Chapter 6: The Industrial Quarter,466,Sebastian,Sebastian,speech,dialogue,model,0.1169,35,3e24b2dcf455
Blood Omen 2,7,Chapter 6: The Industrial Quarter,467,,,action,,,,14,dfc0943c0174
Blood Omen 2,7,Chapter 6: The Industrial Quarter,468,Kain,Kain,speech,dialogue,none,,32,29a94409caa4
Blood Omen 2,7,Chapter 6: The Industrial Quarter,469,Sebastian,Sebastian,speech,dialogue,model,0.1104,34,6a83f02913af
Blood Omen 2,7,Chapter 6: The Industrial Quarter,470,,,action,,,,7,d408a9c54f83
Blood Omen 2,7,Chapter 6: The Industrial Quarter,471,Sebastian,Sebastian,speech,dialogue,model,0.0555,3,10e192b3b17d
Blood Omen 2,7,Chapter 6: The Industrial Quarter,472,,,action,,,,13,8dd5ddd96260
Blood Omen 2,7,Chapter 6: The Industrial Quarter,473,Sebastian,Sebastian,speech,dialogue,model,0.1136,6,f379b9c2f6c1
Blood Omen 2,7,Chapter 6: The Industrial Quarter,474,,,action,,,,13,7efa383bb291
Blood Omen 2,7,Chapter 6: The Industrial Quarter,475,Kain,Kain,speech,dialogue,none,,21,72958f996a3d
Blood Omen 2,7,Chapter 6: The Industrial Quarter,476,Sebastian,Sebastian,speech,dialogue,model,0.0300,18,d830f3553dd0
Blood Omen 2,7,Chapter 6: The Industrial Quarter,477,Kain,Kain,speech,dialogue,none,,6,7cc7b69122c8
Blood Omen 2,7,Chapter 6: The Industrial Quarter,478,Sebastian,Sebastian,speech,dialogue,model,0.1776,47,69343584392c
Blood Omen 2,7,Chapter 6: The Industrial Quarter,479,Kain,Kain,speech,dialogue,none,,14,b0110d5da541
Blood Omen 2,7,Chapter 6: The Industrial Quarter,480,,,action,,,,12,21474892f210
Blood Omen 2,7,Chapter 6: The Industrial Quarter,481,Kain,Kain,speech,dialogue,none,,8,2e06cf1ffe42
Blood Omen 2,7,Chapter 6: The Industrial Quarter,482,Sebastian,Sebastian,speech,dialogue,model,0.0497,22,29d18fab9fff
Blood Omen 2,7,Chapter 6: The Industrial Quarter,483,Kain,Kain,speech,dialogue,none,,51,bd0f89ea81d2
Blood Omen 2,7,Chapter 6: The Industrial Quarter,484,,,action,,,,11,4b0b9eee5774
Blood Omen 2,7,Chapter 6: The Industrial Quarter,485,Umah,Umah,speech,dialogue,model,0.0038,8,d7f5c267e7fd
Blood Omen 2,7,Chapter 6: The Industrial Quarter,486,Kain,Kain,speech,dialogue,none,,10,b667b97722e6
Blood Omen 2,7,Chapter 6: The Industrial Quarter,487,Vorador,Vorador,speech,dialogue,model,0.2095,41,568436776da9
Blood Omen 2,7,Chapter 6: The Industrial Quarter,488,Kain,Kain,speech,dialogue,none,,58,c284a16b9988
Blood Omen 2,7,Chapter 6: The Industrial Quarter,489,Vorador,Vorador,speech,dialogue,constraint,0.9667,72,237ad6eb1715
Blood Omen 2,7,Chapter 6: The Industrial Quarter,490,Kain,Kain,speech,dialogue,none,,16,b01dff9a8e64
Blood Omen 2,7,Chapter 6: The Industrial Quarter,491,Vorador,Vorador,speech,dialogue,model,0.1790,45,6235a52f2c21
Blood Omen 2,7,Chapter 6: The Industrial Quarter,492,Kain,Kain,speech,dialogue,none,,17,cf746833fdc5
Blood Omen 2,8,Chapter 7: The Canyons,493,,,action,,,,13,108b394d96b4
Blood Omen 2,8,Chapter 7: The Canyons,494,Sarafan Knight,Sarafan Knight,speech,dialogue,model,0.0686,3,6c13d99eb542
Blood Omen 2,8,Chapter 7: The Canyons,495,Trader,Trader,speech,dialogue,constraint,,11,75a8d865f9fe
Blood Omen 2,8,Chapter 7: The Canyons,496,Sarafan Knight,Sarafan Knight,speech,dialogue,model,0.0686,3,6c13d99eb542
Blood Omen 2,8,Chapter 7: The Canyons,497,Trader,Trader,speech,dialogue,constraint,,16,b3941ff72760
Blood Omen 2,8,Chapter 7: The Canyons,498,Sarafan Knight,Sarafan Knight,speech,dialogue,model,0.0639,4,46490b305d5f
Blood Omen 2,8,Chapter 7: The Canyons,499,Trader,Trader,speech,dialogue,model,0.1749,6,fd9473066d5b
Blood Omen 2,8,Chapter 7: The Canyons,500,,,action,,,,13,4e2e76be7561
Blood Omen 2,8,Chapter 7: The Canyons,501,Sarafan Knight,Sarafan Knight,speech,dialogue,constraint,,10,acdd32fea4b2
Blood Omen 2,8,Chapter 7: The Canyons,502,Trader,Trader,speech,dialogue,model,0.2676,8,6206a28898be
Blood Omen 2,8,Chapter 7: The Canyons,503,Sarafan Knight,Sarafan Knight,speech,dialogue,constraint,,16,dc8b2a5c6770
Blood Omen 2,8,Chapter 7: The Canyons,504,Trader,Trader,speech,dialogue,constraint,0.6781,19,d089f69ac6e7
Blood Omen 2,8,Chapter 7: The Canyons,505,Sarafan Knight,Sarafan Knight,speech,dialogue,model,0.0180,13,24e6fa341a45
Blood Omen 2,8,Chapter 7: The Canyons,506,,,action,,,,13,0e30b7df6a69
Blood Omen 2,8,Chapter 7: The Canyons,507,Sarafan Knight,Sarafan Knight,speech,dialogue,model,0.0028,5,11121526b99b
Blood Omen 2,8,Chapter 7: The Canyons,508,,,action,,,,11,c8cffb4d09ba
Blood Omen 2,8,Chapter 7: The Canyons,509,Sarafan Knight,Sarafan Knight,speech,dialogue,model,0.0044,4,035cb1009a9e
Blood Omen 2,8,Chapter 7: The Canyons,510,,,action,,,,12,03ce4fc43147
Blood Omen 2,8,Chapter 7: The Canyons,511,Worker,Worker,speech,dialogue,constraint,0.7862,23,3312c342de0f
Blood Omen 2,8,Chapter 7: The Canyons,512,,,action,,,,14,97e45e387a9d
Blood Omen 2,8,Chapter 7: The Canyons,513,Seer,Seer,speech,dialogue,model,0.0146,10,568f86160954
Blood Omen 2,8,Chapter 7: The Canyons,514,Kain,Kain,speech,dialogue,none,,5,add3dc8bab4a
Blood Omen 2,8,Chapter 7: The Canyons,515,Seer,Seer,speech,dialogue,constraint,,16,2dfa0a09caf2
Blood Omen 2,8,Chapter 7: The Canyons,516,Kain,Kain,speech,dialogue,none,,4,247c6ccdc010
Blood Omen 2,8,Chapter 7: The Canyons,517,Seer,Seer,speech,dialogue,model,0.0032,5,5bbd31e31ca8
Blood Omen 2,8,Chapter 7: The Canyons,518,Kain,Kain,speech,dialogue,none,,7,97f9064df6f9
Blood Omen 2,8,Chapter 7: The Canyons,519,Seer,Seer,speech,dialogue,model,0.0168,1,c9ceaea3c836
Blood Omen 2,8,Chapter 7: The Canyons,520,Kain,Kain,speech,dialogue,none,,16,360fb0178906
Blood Omen 2,8,Chapter 7: The Canyons,521,Seer,Seer,speech,dialogue,model,0.0518,23,9582dce15281
Blood Omen 2,8,Chapter 7: The Canyons,522,Kain,Kain,speech,dialogue,none,,17,2e94df5291e2
Blood Omen 2,8,Chapter 7: The Canyons,523,Seer,Seer,speech,dialogue,model,0.0037,7,de3770868f6b
Blood Omen 2,8,Chapter 7: The Canyons,524,Kain,Kain,speech,dialogue,none,,6,dcc66c26de1e
Blood Omen 2,8,Chapter 7: The Canyons,525,Seer,Seer,speech,dialogue,constraint,,94,87fd694481e6
Blood Omen 2,8,Chapter 7: The Canyons,526,,,action,,,,13,63501c80c974
Blood Omen 2,8,Chapter 7: The Canyons,527,Seer,Seer,speech,dialogue,model,0.0709,28,8bcecfe7d306
Blood Omen 2,8,Chapter 7: The Canyons,528,Kain,Kain,speech,dialogue,none,,4,f9b11bceb5bf
Blood Omen 2,8,Chapter 7: The Canyons,529,,,action,,,,8,29fc60014725
Blood Omen 2,8,Chapter 7: The Canyons,530,Seer,Seer,speech,dialogue,model,0.1733,7,38503675efb3
Blood Omen 2,8,Chapter 7: The Canyons,531,,,action,,,,5,49fcd3e7aadf
Blood Omen 2,8,Chapter 7: The Canyons,532,Kain,Kain,speech,dialogue,none,,15,1d36408df0dd
Blood Omen 2,8,Chapter 7: The Canyons,533,Seer,Seer,speech,dialogue,model,0.0130,14,6f1fafe1a942
Blood Omen 2,8,Chapter 7: The Canyons,534,,,action,,,,13,d47d691c28fc
Blood Omen 2,8,Chapter 7: The Canyons,535,Seer,Seer,speech,dialogue,model,0.0303,21,4b91552a3b01
Blood Omen 2,8,Chapter 7: The Canyons,536,,,action,,,,8,0ece2bb6a401
Blood Omen 2,8,Chapter 7: The Canyons,537,Seer,Seer,speech,dialogue,model,0.0177,13,b0b2d015e862
Blood Omen 2,8,Chapter 7: The Canyons,538,,,action,,,,7,4233395ab8f7
Blood Omen 2,8,Chapter 7: The Canyons,539,Seer,Seer,speech,dialogue,model,0.2467,55,b28bdd17c2d2
Blood Omen 2,8,Chapter 7: The Canyons,540,,,action,,,,11,98fceb657b1b
Blood Omen 2,8,Chapter 7: The Canyons,541,Seer,Seer,speech,dialogue,model,0.1056,4,1bcbf5c4cf28
Blood Omen 2,8,Chapter 7: The Canyons,542,,,action,,,,11,e1157c080397
Blood Omen 2,8,Chapter 7: The Canyons,543,Sarafan Lord,Sarafan Lord,speech,dialogue,constraint,0.8837,35,98fd93efdfb4
Blood Omen 2,8,Chapter 7: The Canyons,544,,,action,,,,13,c95640b0b700
Blood Omen 2,8,Chapter 7: The Canyons,545,Sarafan Lord,Sarafan Lord,speech,dialogue,model,0.0454,22,e185a81f7515
Blood Omen 2,8,Chapter 7: The Canyons,546,,,action,,,,9,33db5e98236a
Blood Omen 2,8,Chapter 7: The Canyons,547,Seer,Seer,speech,dialogue,model,0.0632,25,1cdbc5332e25
Blood Omen 2,8,Chapter 7: The Canyons,548,Kain,Kain,speech,dialogue,none,,13,8c03c695dfff
Blood Omen 2,8,Chapter 7: The Canyons,549,Seer,Seer,speech,dialogue,model,0.0135,13,71aebb48ca0e
Blood Omen 2,8,Chapter 7: The Canyons,550,,,action,,,,12,31f640612b80
Blood Omen 2,8,Chapter 7: The Canyons,551,Kain,Kain,speech,narration,explicit_paren,,34,b7b2f63b8ee7
Blood Omen 2,8,Chapter 7: The Canyons,552,,,action,,,,14,870b97701164
Blood Omen 2,8,Chapter 7: The Canyons,553,Beast,Beast,speech,dialogue,model,0.2222,9,1dbe5a650e5c
Blood Omen 2,8,Chapter 7: The Canyons,554,Kain,Kain,speech,dialogue,none,,19,faa37024f2b6
Blood Omen 2,8,Chapter 7: The Canyons,555,Beast,Beast,speech,dialogue,model,0.0409,22,142030932900
Blood Omen 2,8,Chapter 7: The Canyons,556,Kain,Kain,speech,dialogue,none,,19,3b2e932fa5a0
Blood Omen 2,8,Chapter 7: The Canyons,557,Beast,Beast,speech,dialogue,constraint,0.7328,22,24eae79d3468
Blood Omen 2,8,Chapter 7: The Canyons,558,Kain,Kain,speech,dialogue,none,,14,08c0a129a6b0
Blood Omen 2,8,Chapter 7: The Canyons,559,Beast,Beast,speech,dialogue,model,0.1607,43,d5acb749f626
Blood Omen 2,8,Chapter 7: The Canyons,560,Kain,Kain,speech,dialogue,none,,3,8c37b139a26e
Blood Omen 2,8,Chapter 7: The Canyons,561,Beast,Beast,speech,dialogue,constraint,0.9083,39,5fb27ac9db78
Blood Omen 2,8,Chapter 7: The Canyons,562,Kain,Kain,speech,dialogue,none,,12,605c15efd6db
